E,Rockefeller Center,40.7587402,-73.9786736,29738,21986,7752,13193,10372,5066,804,0,21415,295,10999,17528,2013,3
E,Times Square,40.759011,-73.9844722,32200,21696,10504,6552,8737,12226,4522,0,20591,2400,9150,17772,2013,3
C,Literary Walk,40.7723522,-73.9715901,1,1,0,1,0,0,0,0,0,0,2,1,2013,3
B,The Plaza,40.764464,-73.974489,13338,9431,3906,4063,4900,3528,797,0,9342,360,4441,7764,2013,3
D,Long Beach,40.5884373,-73.657908,30,12,18,3,8,9,9,0,3,25,25,20,2013,3
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1978,1399,579,694,904,333,35,0,1414,27,484,1080,2013,3
C,107th Infantry Memorial,40.769249,-73.9694586,2029,1367,662,705,748,511,56,0,1565,16,624,1165,2013,3
A,Prospect Park,40.6602037,-73.9689558,33448,19366,14082,2142,3287,11160,16330,0,3556,6094,9783,19441,2013,3
C,911 Memorial,40.7115405,-74.0132725,53709,38004,15705,19481,12880,13126,7828,0,18049,1972,17164,30353,2013,3
A,Battery Park,40.7032775,-74.0170279,20110,12909,7200,5566,5215,5526,3618,0,5343,675,4914,11140,2013,3
E,Broadway and Shubert Alley,40.7578253,-73.9871766,20643,13780,6863,3441,5261,9642,2162,0,14125,647,6096,11192,2013,3
C,Grants Tomb,40.8134045,-73.9630671,1824,1157,666,302,376,640,490,0,630,63,547,1103,2013,3
E,Empire State Building,40.7484405,-73.9856644,42874,27743,15131,10401,11869,14508,5929,0,30299,488,13364,23794,2013,3
C,Grand Army Plaza,40.764591,-73.9736523,34633,24379,10254,11940,13281,7831,1465,0,25626,561,11743,20022,2013,3
D,Coney Island Beach,40.5749261,-73.9859414,496,287,208,57,104,170,153,0,9,477,72,298,2013,3
C,Washington Square Arch,40.7314658,-73.9970956,44355,28727,15628,8560,10851,17711,7060,0,26197,985,16723,25119,2013,3
C,Columbus Circle Fountain,40.767885,-73.982622,37768,25502,12266,8865,11627,14222,2845,0,25905,619,14103,21946,2013,3
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,165,98,67,20,24,59,57,0,1,152,21,88,2013,3
B,Mandarin Oriental,40.768971,-73.983044,19413,13165,6248,3984,4936,7605,2772,0,12036,784,7450,11392,2013,3
A,Riverside Park,40.8012339,-73.9723096,341404,230978,110425,56039,87626,141132,54924,0,164654,7495,113168,202945,2013,3
B,The Greenwich Hotel,40.719846,-74.009893,30140,20476,9664,7867,6322,13012,2825,0,14105,402,12453,17716,2013,3
A,Central Park,40.7711329,-73.9741874,1076307,741753,334554,262791,330060,365607,112681,0,663172,20566,360280,621431,2013,3
B,Trump SoHo Hotel,40.725469,-74.005333,9218,6135,3083,1704,2154,3336,1988,0,4822,405,3389,5417,2013,3
B,The Mark Hotel,40.775274,-73.963405,16238,11663,4574,3923,5451,5568,1256,0,11084,146,5289,10017,2013,3
A,Bryant Park,40.7535965,-73.9832326,56153,43794,12359,23602,15459,11934,4575,0,37921,1107,23623,32199,2013,3
B,The Pierre Hotel,40.765247,-73.971998,6800,4594,2205,2130,2472,1912,256,0,4882,150,2339,3967,2013,3
D,Fort Tilden Beach,40.564254,-73.883913,2,2,0,1,0,0,1,0,0,2,0,2,2013,3
B,Gramercy Park Hotel,40.738524,-73.985742,13483,8405,5078,1668,2840,5993,2942,0,9329,257,5619,8168,2013,3
B,Four Seasons Hotel,40.762347,-73.971312,33766,26020,7746,13768,10021,7098,2768,0,23714,452,13092,19797,2013,3
B,The Surrey Hotel,40.774287,-73.96397,23463,16903,6560,5376,8057,8191,1780,0,15810,244,7340,13793,2013,3
C,Statue of Liberty,40.6892494,-74.0445004,20110,12909,7200,5566,5215,5526,3618,0,5343,675,4914,11140,2013,3
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,26723,19778,6945,7673,6283,9259,3400,0,8640,1778,10588,16511,2013,3
A,State of liberty National Monument,40.6892494,-74.0445004,20110,12909,7200,5566,5215,5526,3618,0,5343,674,4914,11140,2013,3
E,Museum of National History,40.7813241,-73.9739882,16731,10747,5983,5740,7354,3106,521,0,9885,101,3962,8874,2013,3
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,165,98,67,20,24,59,57,0,1,152,21,88,2013,3
F,Sunshine Cinema,40.723024,-73.989961,12618,6147,6471,833,1701,5276,4748,0,7482,174,5076,6809,2013,3
B,The Peninsula Hotel,40.761719,-73.975259,15634,11948,3686,5664,4427,4278,1146,0,11007,300,5968,9269,2013,3
E,Metropolitan Museum of Art,40.7791865,-73.9635348,15475,10257,5218,6076,6716,2443,229,0,8160,76,3515,8629,2013,3
F,Broadway Theater,40.763417,-73.983394,13154,8759,4395,3345,2611,5000,2073,0,9080,447,4303,7430,2013,3
A,Coney Island,40.5749261,-73.9859414,496,287,208,57,104,170,153,0,9,477,72,298,2013,3
F,AMC Lowes Lincoln Square,40.774866,-73.981646,14854,9362,5492,2679,4639,6197,1250,0,10240,209,5783,8916,2013,3
