E,Museum of National History,40.7813241,-73.9739882,16141,11570,4570,6154,7725,1891,354,0,9271,79,2916,8320,2013,8
E,Rockefeller Center,40.7587402,-73.9786736,27366,20978,6388,11757,9499,5161,639,0,19901,408,9278,15860,2013,8
E,Metropolitan Museum of Art,40.7791865,-73.9635348,13111,9455,3655,5050,6270,1562,214,0,6442,55,2512,7009,2013,8
E,Times Square,40.759011,-73.9844722,25825,18686,7139,4895,8197,9335,3225,0,16500,2330,6489,13832,2013,8
A,Coney Island,40.5749261,-73.9859414,752,476,276,131,237,230,136,0,9,718,79,383,2013,8
A,Bryant Park,40.7535965,-73.9832326,48845,39674,9171,21119,13007,10834,3484,0,33351,994,21044,28667,2013,8
A,Battery Park,40.7032775,-74.0170279,24833,16431,8402,8871,7052,5438,3326,0,5972,635,4960,13221,2013,8
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,192,123,69,30,39,61,61,0,3,185,41,106,2013,8
B,Mandarin Oriental,40.768971,-73.983044,12695,9640,3054,3014,3327,4629,1641,0,8048,479,4903,7538,2013,8
D,Fort Tilden Beach,40.564254,-73.883913,27,12,15,8,4,8,7,0,0,26,4,11,2013,8
B,The Greenwich Hotel,40.719846,-74.009893,18748,13628,5120,3770,3858,9332,1684,0,8789,313,7439,11055,2013,8
D,Orchard Beach,40.8629619,-73.7926456,1,1,0,0,1,0,0,0,0,1,0,1,2013,8
B,Trump SoHo Hotel,40.725469,-74.005333,9359,6656,2703,1683,2536,3348,1731,0,4914,565,3220,5239,2013,8
D,Long Beach,40.5884373,-73.657908,45,22,23,4,14,17,10,0,4,41,23,25,2013,8
B,The Mark Hotel,40.775274,-73.963405,11662,9200,2462,2490,3512,4554,1063,0,7987,141,3858,7039,2013,8
B,The Pierre Hotel,40.765247,-73.971998,5034,3713,1320,1401,1956,1408,255,0,3464,114,1535,2909,2013,8
A,Central Park,40.7711329,-73.9741874,819004,617138,201865,196836,250674,275032,91530,0,498576,17674,269484,476967,2013,8
A,Prospect Park,40.6602037,-73.9689558,28605,19147,9458,1954,3019,9853,13318,0,3189,5285,8567,16647,2013,8
A,State of liberty National Monument,40.6892494,-74.0445004,24833,16431,8402,8871,7052,5438,3326,0,5972,635,4960,13221,2013,8
A,Riverside Park,40.8012339,-73.9723096,238328,181088,57239,38588,59407,97420,41718,0,106033,6710,78460,141936,2013,8
B,The Plaza,40.764464,-73.974489,11553,8612,2940,3283,4233,3186,815,0,8183,323,3403,6615,2013,8
B,Gramercy Park Hotel,40.738524,-73.985742,11116,8221,2895,1504,2330,4870,2372,0,8027,262,4560,6587,2013,8
C,Literary Walk,40.7723522,-73.9715901,1,0,1,1,0,0,0,0,1,0,1,1,2013,8
E,Broadway and Shubert Alley,40.7578253,-73.9871766,18800,13380,5420,2928,5111,8381,2293,0,12610,787,4664,10108,2013,8
B,Four Seasons Hotel,40.762347,-73.971312,26782,21910,4872,10808,7035,6020,2815,0,18598,470,10317,15789,2013,8
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1028,824,204,323,467,206,29,0,728,4,275,582,2013,8
E,Empire State Building,40.7484405,-73.9856644,45826,32239,13587,11266,12934,16704,4764,0,33895,421,13033,24996,2013,8
B,The Surrey Hotel,40.774287,-73.96397,18631,14841,3790,4044,6132,6818,1600,0,12112,243,5494,10762,2013,8
C,Statue of Liberty,40.6892494,-74.0445004,24833,16431,8402,8871,7052,5438,3326,0,5972,635,4960,13221,2013,8
C,107th Infantry Memorial,40.769249,-73.9694586,1435,1073,362,460,582,334,51,0,1099,20,456,849,2013,8
D,Coney Island Beach,40.5749261,-73.9859414,752,476,276,131,237,230,136,0,9,718,79,383,2013,8
B,The Peninsula Hotel,40.761719,-73.975259,13003,10409,2594,4833,3918,3160,983,0,9142,383,4896,7853,2013,8
C,911 Memorial,40.7115405,-74.0132725,53453,38609,14844,17831,12616,13904,8653,0,18207,2076,15747,29819,2013,8
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,192,123,69,30,39,61,61,0,3,185,41,106,2013,8
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,26118,19537,6581,7193,6316,9433,3041,0,9026,1508,9758,15703,2013,8
C,Grants Tomb,40.8134045,-73.9630671,1544,1066,477,219,422,551,342,0,441,79,408,926,2013,8
F,Sunshine Cinema,40.723024,-73.989961,9633,5596,4037,633,1491,4467,3015,0,5679,171,3827,5418,2013,8
C,Grand Army Plaza,40.764591,-73.9736523,30241,22641,7599,9847,11593,7280,1378,0,22434,497,9166,17189,2013,8
F,Broadway Theater,40.763417,-73.983394,12285,9186,3099,2684,2439,4756,2343,0,8089,748,3846,6900,2013,8
C,Washington Square Arch,40.7314658,-73.9970956,33637,23437,10200,6628,9231,12822,4887,0,19743,730,10952,19086,2013,8
F,AMC Lowes Lincoln Square,40.774866,-73.981646,11552,8340,3212,2160,3703,4742,918,0,8352,107,4566,6985,2013,8
C,Columbus Circle Fountain,40.767885,-73.982622,30486,22376,8109,7606,9736,10651,2317,0,21048,515,10958,17768,2013,8
