C,Statue of Liberty,40.6892494,-74.0445004,20943,14152,6791,7226,5182,5006,3420,619,4917,689,5231,11703,2013,10
E,Rockefeller Center,40.7587402,-73.9786736,26924,20374,6550,12552,8382,4861,812,617,18958,416,11159,16053,2013,10
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,126,83,43,16,18,41,46,0,3,118,26,78,2013,10
B,The Peninsula Hotel,40.761719,-73.975259,15816,12812,3004,6368,4138,4262,883,314,11260,335,6827,9557,2013,10
E,Times Square,40.759011,-73.9844722,26356,19388,6968,6176,6874,10034,3072,778,16675,2512,8759,14911,2013,10
C,Literary Walk,40.7723522,-73.9715901,4,1,3,0,4,0,0,0,3,1,0,1,2013,10
D,Long Beach,40.5884373,-73.657908,25,16,9,10,7,7,1,3,1,24,25,21,2013,10
A,Battery Park,40.7032775,-74.0170279,20943,14152,6791,7226,5182,5006,3420,618,4917,688,5231,11703,2013,10
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1990,1468,521,748,848,355,37,9,1426,16,562,1137,2013,10
C,107th Infantry Memorial,40.769249,-73.9694586,2245,1607,638,667,787,713,74,25,1804,18,868,1362,2013,10
C,911 Memorial,40.7115405,-74.0132725,58700,43137,15563,21212,15182,13243,8560,1617,18514,2311,19500,33617,2013,10
E,Broadway and Shubert Alley,40.7578253,-73.9871766,17461,12292,5169,2966,4642,7394,2331,585,11181,1011,5410,9638,2013,10
A,Bryant Park,40.7535965,-73.9832326,53399,44563,8836,24141,14186,11025,3462,1682,35588,1338,25941,31370,2013,10
B,The Plaza,40.764464,-73.974489,13457,10015,3441,4293,4493,3764,809,319,9320,364,4813,7731,2013,10
C,Grants Tomb,40.8134045,-73.9630671,1860,1238,622,308,474,656,413,36,609,78,552,1104,2013,10
E,Empire State Building,40.7484405,-73.9856644,40783,28693,12090,10629,11283,13360,5363,1383,28753,475,13669,22889,2013,10
C,Grand Army Plaza,40.764591,-73.9736523,35632,26710,8921,12154,12359,8649,1896,682,26608,563,13043,20607,2013,10
D,Coney Island Beach,40.5749261,-73.9859414,479,321,158,75,129,135,130,13,10,447,53,272,2013,10
A,Coney Island,40.5749261,-73.9859414,479,321,158,75,129,135,130,13,10,447,53,272,2013,10
C,Washington Square Arch,40.7314658,-73.9970956,43170,29828,13342,9873,11428,16208,5555,1074,24611,989,17404,24943,2013,10
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,126,83,43,16,18,41,46,0,3,118,26,78,2013,10
A,Riverside Park,40.8012339,-73.9723096,352389,260549,91840,60567,89844,148470,52088,9220,170908,7028,125980,208503,2013,10
C,Columbus Circle Fountain,40.767885,-73.982622,36553,27034,9518,9300,11161,13330,2522,1072,24576,538,15338,21655,2013,10
B,Mandarin Oriental,40.768971,-73.983044,17496,13314,4181,4061,4240,6956,2119,501,11088,525,7512,10436,2013,10
B,The Greenwich Hotel,40.719846,-74.009893,31802,23660,8142,9034,6458,13541,2602,797,14324,436,13503,18657,2013,10
A,State of liberty National Monument,40.6892494,-74.0445004,20943,14152,6791,7226,5182,5006,3420,618,4917,688,5231,11703,2013,10
B,Trump SoHo Hotel,40.725469,-74.005333,9706,6903,2803,1830,2440,3594,1767,333,5117,541,3594,5571,2013,10
B,The Mark Hotel,40.775274,-73.963405,17344,13414,3930,4167,5264,6585,1241,413,12277,208,6156,10378,2013,10
D,Fort Tilden Beach,40.564254,-73.883913,30,7,23,3,1,12,14,0,0,30,1,15,2013,10
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,28899,21973,6926,8164,6806,10692,3082,883,9420,2044,11905,17634,2013,10
B,The Pierre Hotel,40.765247,-73.971998,6955,5273,1681,2105,2251,2274,289,139,5049,151,2861,4155,2013,10
A,Prospect Park,40.6602037,-73.9689558,34900,22910,11990,2667,3573,12815,15340,867,3867,6335,11377,20551,2013,10
E,Museum of National History,40.7813241,-73.9739882,15176,10457,4719,4995,6118,3619,432,425,9341,114,4030,8179,2013,10
F,Sunshine Cinema,40.723024,-73.989961,10690,6037,4653,838,1939,4727,3144,178,6092,236,4517,6061,2013,10
B,Gramercy Park Hotel,40.738524,-73.985742,15382,10817,4565,2220,2746,7172,3194,272,10521,343,6568,9039,2013,10
E,Metropolitan Museum of Art,40.7791865,-73.9635348,14363,10106,4256,5551,5816,2746,240,376,7805,58,3719,8062,2013,10
F,Broadway Theater,40.763417,-73.983394,12765,9213,3552,2445,3114,5319,1808,307,8075,746,4431,7241,2013,10
B,Four Seasons Hotel,40.762347,-73.971312,33003,26430,6573,12759,9534,7538,3070,864,22855,575,13976,19620,2013,10
A,Central Park,40.7711329,-73.9741874,1091842,814087,277755,269849,332887,380157,103559,26852,688584,21271,408522,641357,2013,10
F,AMC Lowes Lincoln Square,40.774866,-73.981646,17119,11563,5556,3171,5196,7487,1176,492,11874,176,7371,10296,2013,10
B,The Surrey Hotel,40.774287,-73.96397,25112,19435,5677,6003,7705,9450,1881,510,17615,281,8022,14543,2013,10
