E,Rockefeller Center,40.7587402,-73.9786736,29222,20442,8780,12988,10292,5044,649,0,21039,352,11919,17129,2014,3
E,Times Square,40.759011,-73.9844722,28711,19245,9466,6311,7030,11004,4185,0,18629,2271,9454,15961,2014,3
C,Literary Walk,40.7723522,-73.9715901,4,3,0,2,0,1,0,0,0,0,1,1,2014,3
B,The Plaza,40.764464,-73.974489,12916,8822,4094,4002,4730,3325,817,0,9085,317,4692,7460,2014,3
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1452,1016,436,525,618,278,29,0,1053,10,449,801,2014,3
D,Long Beach,40.5884373,-73.657908,23,11,12,3,5,9,6,0,1,22,7,17,2014,3
C,107th Infantry Memorial,40.769249,-73.9694586,1910,1450,459,586,706,530,84,0,1541,22,758,1132,2014,3
A,Prospect Park,40.6602037,-73.9689558,35989,21312,14677,2421,3525,12957,16572,0,4325,6228,11661,20649,2014,3
C,911 Memorial,40.7115405,-74.0132725,47619,35929,11690,18039,12136,11174,5862,0,15906,1947,17053,27224,2014,3
A,Battery Park,40.7032775,-74.0170279,20297,13163,7133,7098,5226,4727,3108,0,5279,603,5532,11459,2014,3
E,Broadway and Shubert Alley,40.7578253,-73.9871766,21241,13936,7305,3515,5319,10149,2138,0,14911,719,6646,11602,2014,3
C,Grants Tomb,40.8134045,-73.9630671,2190,1298,891,346,406,844,575,0,686,89,709,1281,2014,3
E,Empire State Building,40.7484405,-73.9856644,37600,24314,13286,9122,10864,12683,4769,0,27290,436,13281,21165,2014,3
C,Grand Army Plaza,40.764591,-73.9736523,32705,22072,10633,11701,12213,7269,1362,0,24566,520,12829,18943,2014,3
D,Coney Island Beach,40.5749261,-73.9859414,512,325,187,65,87,185,166,0,3,496,70,288,2014,3
C,Washington Square Arch,40.7314658,-73.9970956,38487,24547,13940,8836,10123,14411,4993,0,22698,965,16594,22563,2014,3
C,Columbus Circle Fountain,40.767885,-73.982622,35955,23716,12239,9461,10890,12943,2422,0,24617,576,15275,21179,2014,3
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,172,124,48,23,21,60,59,0,1,159,38,101,2014,3
B,Mandarin Oriental,40.768971,-73.983044,17128,11738,5390,4221,4410,6589,1822,0,10968,497,7580,10114,2014,3
A,Riverside Park,40.8012339,-73.9723096,358802,236345,122456,58177,89937,151400,57727,0,176386,7869,132112,211455,2014,3
B,The Greenwich Hotel,40.719846,-74.009893,29457,20267,9190,8551,5867,12468,2416,0,13860,371,13528,17204,2014,3
A,Central Park,40.7711329,-73.9741874,1020483,695914,324568,251122,311191,349168,104140,0,645356,19483,394577,598563,2014,3
B,Trump SoHo Hotel,40.725469,-74.005333,9988,6459,3529,1699,2060,4058,2132,0,5257,709,3880,5836,2014,3
B,The Mark Hotel,40.775274,-73.963405,17594,12613,4981,4637,5760,5999,1119,0,12468,141,6585,10465,2014,3
A,Bryant Park,40.7535965,-73.9832326,52153,41245,10908,23293,14691,10344,3303,0,35685,1115,25443,30694,2014,3
B,The Pierre Hotel,40.765247,-73.971998,6166,4077,2088,1962,1900,2002,238,0,4454,127,2610,3652,2014,3
D,Fort Tilden Beach,40.564254,-73.883913,20,13,7,1,9,5,3,0,0,20,2,13,2014,3
B,Gramercy Park Hotel,40.738524,-73.985742,15162,9795,5367,1850,2744,7485,3040,0,10511,296,6899,8942,2014,3
B,Four Seasons Hotel,40.762347,-73.971312,29501,22246,7255,10932,8614,6933,2888,0,20873,473,12656,17547,2014,3
B,The Surrey Hotel,40.774287,-73.96397,24922,17692,7230,5759,7941,9348,1813,0,16938,307,8746,14650,2014,3
C,Statue of Liberty,40.6892494,-74.0445004,20297,13163,7133,7098,5226,4727,3108,0,5279,603,5532,11459,2014,3
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,30189,21637,8552,9202,7062,10588,3211,0,10431,1778,13464,18293,2014,3
A,State of liberty National Monument,40.6892494,-74.0445004,20297,13163,7133,7098,5226,4727,3108,0,5279,603,5532,11459,2014,3
E,Museum of National History,40.7813241,-73.9739882,16063,9529,6534,5561,7471,2631,396,0,9665,75,4511,8766,2014,3
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,172,124,48,23,21,60,59,0,1,159,38,101,2014,3
F,Sunshine Cinema,40.723024,-73.989961,9691,4806,4885,826,2014,4252,2552,0,5720,213,4341,5607,2014,3
B,The Peninsula Hotel,40.761719,-73.975259,14646,10756,3890,5679,3841,4083,891,0,10741,269,6440,8744,2014,3
E,Metropolitan Museum of Art,40.7791865,-73.9635348,14298,9029,5269,5301,6459,2278,248,0,7484,51,3843,7947,2014,3
F,Broadway Theater,40.763417,-73.983394,15495,10191,5304,3405,3309,6428,2220,0,10108,776,5427,8786,2014,3
A,Coney Island,40.5749261,-73.9859414,512,325,187,65,87,185,166,0,3,496,70,288,2014,3
F,AMC Lowes Lincoln Square,40.774866,-73.981646,16579,9951,6628,2870,5080,7309,1227,0,11649,161,6963,9745,2014,3
