F,Sunshine Cinema,40.723024,-73.989961,13068,7443,5625,711,2024,6005,4257,0,7595,181,4263,7286,2012,3
E,Empire State Building,40.7484405,-73.9856644,41310,27626,13684,9568,12436,13690,5485,0,29002,408,10385,23117,2012,3
A,Coney Island,40.5749261,-73.9859414,558,359,199,91,105,179,172,0,23,519,57,313,2012,3
F,Broadway Theater,40.763417,-73.983394,14991,10451,4540,3562,2831,5623,2895,0,9730,662,3817,8505,2012,3
D,Coney Island Beach,40.5749261,-73.9859414,558,359,199,91,105,179,172,0,23,519,57,313,2012,3
F,AMC Lowes Lincoln Square,40.774866,-73.981646,17224,11083,6141,3099,4779,7906,1350,0,11791,169,5657,10497,2012,3
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,139,94,45,21,29,49,35,0,8,121,18,86,2012,3
E,Rockefeller Center,40.7587402,-73.9786736,29324,21975,7349,12472,10525,5076,914,0,20674,410,8847,17329,2012,3
A,State of liberty National Monument,40.6892494,-74.0445004,21443,14780,6662,7082,5956,5070,3209,0,5232,736,4212,12015,2012,3
E,Times Square,40.759011,-73.9844722,32741,22425,10316,6568,9600,12271,4132,0,20935,2471,7489,18173,2012,3
B,Mandarin Oriental,40.768971,-73.983044,18994,13185,5809,4078,4744,7535,2507,0,11886,614,5930,11168,2012,3
B,The Greenwich Hotel,40.719846,-74.009893,33026,23647,9379,9035,6492,14409,2910,0,14721,350,11540,19688,2012,3
A,Prospect Park,40.6602037,-73.9689558,34123,21769,12354,2071,3274,11894,16436,0,3315,5957,7596,20018,2012,3
C,Literary Walk,40.7723522,-73.9715901,6,4,1,2,1,3,0,0,5,0,1,3,2012,3
B,Trump SoHo Hotel,40.725469,-74.005333,9738,6850,2888,1686,2297,3816,1877,0,4877,549,2885,5748,2012,3
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1816,1314,502,667,731,369,35,0,1280,20,377,1020,2012,3
B,The Mark Hotel,40.775274,-73.963405,16401,12289,4112,3904,5419,5898,1133,0,11420,139,4290,10106,2012,3
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,139,94,45,21,29,49,35,0,8,121,18,86,2012,3
C,107th Infantry Memorial,40.769249,-73.9694586,1951,1442,509,609,736,532,66,0,1490,28,485,1145,2012,3
B,The Pierre Hotel,40.765247,-73.971998,6727,4959,1768,2113,2386,1944,263,0,4756,143,1865,3888,2012,3
C,911 Memorial,40.7115405,-74.0132725,60704,43853,16851,22293,13238,14710,9968,0,19612,2129,16127,34901,2012,3
B,Gramercy Park Hotel,40.738524,-73.985742,13736,9207,4529,1627,2730,6250,3094,0,9262,300,4602,8245,2012,3
A,Central Park,40.7711329,-73.9741874,1070674,769549,301124,264336,317292,371636,112370,0,655958,19738,291443,622726,2012,3
E,Museum of National History,40.7813241,-73.9739882,14967,9258,5708,4868,6434,3121,531,0,8931,93,2862,7876,2012,3
C,Grants Tomb,40.8134045,-73.9630671,2084,1349,735,281,452,798,540,0,668,68,477,1219,2012,3
B,Four Seasons Hotel,40.762347,-73.971312,33362,26397,6965,13766,9384,7333,2804,0,23324,461,10371,19888,2012,3
E,Metropolitan Museum of Art,40.7791865,-73.9635348,14503,9486,5017,5485,6031,2743,225,0,7610,61,2652,8170,2012,3
C,Grand Army Plaza,40.764591,-73.9736523,34315,25146,9169,12141,12534,7936,1557,0,25306,480,9610,20239,2012,3
B,The Surrey Hotel,40.774287,-73.96397,22588,16669,5919,5188,7766,7890,1716,0,15038,273,5606,13438,2012,3
C,Statue of Liberty,40.6892494,-74.0445004,21443,14780,6662,7082,5956,5070,3209,0,5232,736,4212,12015,2012,3
C,Washington Square Arch,40.7314658,-73.9970956,43864,29766,14098,9021,11265,17068,6390,0,25234,911,13684,25119,2012,3
A,Battery Park,40.7032775,-74.0170279,21443,14780,6662,7082,5956,5070,3209,0,5232,735,4212,12015,2012,3
B,The Peninsula Hotel,40.761719,-73.975259,16109,12467,3642,5898,4798,4103,1189,0,11184,361,4961,9748,2012,3
C,Columbus Circle Fountain,40.767885,-73.982622,36926,26017,10909,9097,11018,13754,2841,0,24867,621,11333,21708,2012,3
B,The Plaza,40.764464,-73.974489,12918,9417,3501,4273,4301,3521,791,0,8873,334,3460,7587,2012,3
D,Orchard Beach,40.8629619,-73.7926456,1,1,0,0,0,1,0,0,1,0,0,1,2012,3
D,Long Beach,40.5884373,-73.657908,32,16,16,2,10,7,13,0,7,23,59,18,2012,3
A,Bryant Park,40.7535965,-73.9832326,55617,44671,10946,23135,15616,12243,4186,0,37114,992,19470,32652,2012,3
D,Fort Tilden Beach,40.564254,-73.883913,30,21,9,4,6,13,7,0,2,28,5,19,2012,3
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,22859,18130,4729,9193,5654,6662,1236,0,7567,842,7907,14582,2012,3
E,Broadway and Shubert Alley,40.7578253,-73.9871766,19177,12986,6191,3469,5090,8098,2399,0,12682,695,4490,10481,2012,3
A,Riverside Park,40.8012339,-73.9723096,346469,243756,102713,56310,87733,143680,57224,0,164691,7064,91536,206476,2012,3
