C,Literary Walk,40.7723522,-73.9715901,7,3,4,3,3,1,0,0,6,0,1,2,2014,1
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,3731,2512,1219,1324,1897,457,52,57,2643,12,1116,2109,2014,1
D,Long Beach,40.5884373,-73.657908,39,24,15,6,5,9,12,2,0,38,5,25,2014,1
A,Bryant Park,40.7535965,-73.9832326,47682,39637,8045,21367,13404,9758,2570,2008,33143,852,23533,28181,2014,1
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,134,93,40,16,15,55,43,6,0,130,18,80,2014,1
C,107th Infantry Memorial,40.769249,-73.9694586,1683,1293,390,515,621,479,63,80,1389,24,618,992,2014,1
C,911 Memorial,40.7115405,-74.0132725,46140,35147,10993,17331,10185,11384,6707,3024,16752,1599,16425,26609,2014,1
A,Central Park,40.7711329,-73.9741874,965376,714928,250447,242318,305969,322271,90136,52577,627144,16047,371978,564248,2014,1
B,The Plaza,40.764464,-73.974489,11901,8621,3280,3879,4477,2814,707,785,8657,241,4272,6780,2014,1
A,State of liberty National Monument,40.6892494,-74.0445004,17166,12031,5135,5700,4737,3919,2690,1574,4788,492,4577,9540,2014,1
E,Broadway and Shubert Alley,40.7578253,-73.9871766,18793,12833,5960,2855,5410,8321,2098,1412,13481,656,5459,10066,2014,1
C,Grants Tomb,40.8134045,-73.9630671,1604,1110,493,257,348,589,398,97,531,93,510,949,2014,1
C,Grand Army Plaza,40.764591,-73.9736523,32412,23136,9276,10881,13425,6677,1262,2176,24909,332,12106,18534,2014,1
E,Empire State Building,40.7484405,-73.9856644,34696,24622,10074,8966,11094,10565,3929,3008,25091,395,11788,19490,2014,1
D,Coney Island Beach,40.5749261,-73.9859414,518,361,157,66,118,167,155,58,9,481,58,291,2014,1
C,Washington Square Arch,40.7314658,-73.9970956,25309,17912,7397,5338,6232,10292,3394,1233,14503,809,10615,14631,2014,1
C,Columbus Circle Fountain,40.767885,-73.982622,31339,22856,8483,8021,10391,10829,1926,1758,22070,389,13334,18574,2014,1
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,134,93,40,16,15,55,43,6,0,130,18,80,2014,1
B,Mandarin Oriental,40.768971,-73.983044,14429,10605,3823,3515,4084,5022,1713,738,9481,422,6307,8585,2014,1
B,The Greenwich Hotel,40.719846,-74.009893,26538,19395,7143,7915,5944,10309,2220,1150,12862,310,12272,15554,2014,1
B,Trump SoHo Hotel,40.725469,-74.005333,8257,5769,2488,1452,1936,3144,1663,457,4408,502,3177,4729,2014,1
B,The Mark Hotel,40.775274,-73.963405,15558,11698,3860,3989,5323,5257,907,749,11405,130,5904,9240,2014,1
A,Coney Island,40.5749261,-73.9859414,518,361,157,66,118,167,155,58,9,481,58,291,2014,1
A,Battery Park,40.7032775,-74.0170279,17166,12031,5135,5700,4737,3919,2690,1574,4788,492,4577,9540,2014,1
B,The Pierre Hotel,40.765247,-73.971998,5116,3818,1298,1383,2060,1391,259,370,3769,106,2005,3047,2014,1
D,Fort Tilden Beach,40.564254,-73.883913,9,8,1,0,1,6,2,0,0,9,0,4,2014,1
B,Gramercy Park Hotel,40.738524,-73.985742,12963,9167,3796,1496,2420,6028,3001,675,8991,230,5887,7597,2014,1
E,Museum of National History,40.7813241,-73.9739882,15853,10178,5675,5564,7804,2073,402,1280,9468,75,3966,8382,2014,1
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,27546,20768,6778,8129,7030,9472,2771,1665,10127,1428,11822,16520,2014,1
B,Four Seasons Hotel,40.762347,-73.971312,27172,22165,5007,11742,7105,5624,2595,1282,19620,408,11967,16076,2014,1
A,Prospect Park,40.6602037,-73.9689558,31171,20415,10756,2220,3459,11432,13614,2514,4025,5476,10115,18093,2014,1
A,Riverside Park,40.8012339,-73.9723096,322801,239489,83311,51181,85958,136698,47631,19417,164894,7038,118216,188621,2014,1
B,The Surrey Hotel,40.774287,-73.96397,20864,15830,5034,5319,7206,7008,1292,1110,15039,166,7431,12275,2014,1
F,Sunshine Cinema,40.723024,-73.989961,9608,4807,4801,680,1951,3930,3003,575,6264,179,4420,5409,2014,1
E,Metropolitan Museum of Art,40.7791865,-73.9635348,14772,9701,5071,5167,7381,1979,233,613,8246,44,3888,8089,2014,1
C,Statue of Liberty,40.6892494,-74.0445004,17166,12031,5135,5700,4737,3919,2690,1574,4788,492,4577,9540,2014,1
F,Broadway Theater,40.763417,-73.983394,12739,8967,3772,2955,3014,4459,2218,576,8506,721,4550,7161,2014,1
B,The Peninsula Hotel,40.761719,-73.975259,13104,10031,3073,5022,4133,2895,930,691,9479,252,5528,7895,2014,1
F,AMC Lowes Lincoln Square,40.774866,-73.981646,16888,11053,5835,3022,6013,6719,1067,1402,12276,145,7199,9977,2014,1
E,Rockefeller Center,40.7587402,-73.9786736,28166,20784,7382,11058,11672,4599,626,1804,20735,321,10892,16354,2014,1
E,Times Square,40.759011,-73.9844722,27640,19146,8494,5611,8375,9378,4099,1525,18176,2144,9100,15332,2014,1
C,Literary Walk,40.7723522,-73.9715901,1,1,0,0,1,0,0,0,1,0,0,1,2014,10
D,Orchard Beach,40.8629619,-73.7926456,3,1,2,2,0,1,0,0,0,3,0,3,2014,10
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1665,1224,441,637,675,325,27,23,1226,9,546,921,2014,10
D,Long Beach,40.5884373,-73.657908,29,27,2,5,1,9,14,3,2,27,31,22,2014,10
A,Bryant Park,40.7535965,-73.9832326,47967,39946,8021,21973,12282,9671,3657,1506,32095,1247,25463,28743,2014,10
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,186,144,41,20,28,70,64,2,2,170,28,103,2014,10
C,107th Infantry Memorial,40.769249,-73.9694586,2385,1791,594,699,860,762,62,35,1972,21,923,1398,2014,10
C,911 Memorial,40.7115405,-74.0132725,60590,45719,14871,25724,17219,11539,5703,1723,16931,2424,19073,34379,2014,10
A,Central Park,40.7711329,-73.9741874,1025780,764556,261224,258549,307654,356149,98520,25877,660976,20661,428696,606141,2014,10
B,The Plaza,40.764464,-73.974489,13294,9956,3338,4148,4510,3531,1033,301,9285,360,5435,7805,2014,10
A,State of liberty National Monument,40.6892494,-74.0445004,20993,14300,6693,8435,5414,4266,2780,564,4745,577,5400,11698,2014,10
C,Grants Tomb,40.8134045,-73.9630671,1757,1209,547,317,432,685,308,31,540,67,651,1029,2014,10
E,Broadway and Shubert Alley,40.7578253,-73.9871766,17802,12783,5019,2695,4582,7880,2400,666,11652,973,5931,9799,2014,10
C,Grand Army Plaza,40.764591,-73.9736523,33106,24741,8365,11703,10427,8136,2375,600,24760,561,13635,19323,2014,10
E,Empire State Building,40.7484405,-73.9856644,35689,23926,11763,9864,9846,11697,4102,1053,25855,356,12640,19842,2014,10
C,Washington Square Arch,40.7314658,-73.9970956,36271,25821,10450,8363,10369,13525,3944,828,21565,858,16221,21329,2014,10
D,Coney Island Beach,40.5749261,-73.9859414,472,289,183,62,138,135,130,8,7,446,47,267,2014,10
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,186,144,41,20,28,70,64,2,2,170,28,103,2014,10
