B,Mandarin Oriental,40.768971,-73.983044,16534,12031,4502,3568,4403,6429,2046,808,10734,503,5272,9774,2012,1
A,Battery Park,40.7032775,-74.0170279,17560,12100,5460,5927,4631,4124,2760,1264,4359,595,3402,9863,2012,1
C,Literary Walk,40.7723522,-73.9715901,22,17,5,5,8,4,5,1,8,0,3,7,2012,1
B,The Greenwich Hotel,40.719846,-74.009893,30670,22210,8460,8520,6352,13187,2487,1371,14269,348,10661,18239,2012,1
A,Riverside Park,40.8012339,-73.9723096,342317,244689,97627,52801,90010,146078,51997,18430,169630,6385,88968,202856,2012,1
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1467,1101,366,458,713,262,33,68,1077,12,279,813,2012,1
B,Trump SoHo Hotel,40.725469,-74.005333,8693,5746,2947,1476,1996,3041,2155,410,4521,407,2611,5029,2012,1
C,107th Infantry Memorial,40.769249,-73.9694586,1993,1423,570,602,787,518,78,110,1613,15,482,1168,2012,1
B,The Mark Hotel,40.775274,-73.963405,15755,11904,3851,3761,5450,5493,1012,900,11566,124,4171,9596,2012,1
E,Museum of National History,40.7813241,-73.9739882,14614,9408,5205,4813,6755,2541,493,1373,8705,93,2670,7620,2012,1
C,911 Memorial,40.7115405,-74.0132725,55324,40463,14861,21714,12485,12398,8216,2713,18318,1689,14226,31839,2012,1
B,The Pierre Hotel,40.765247,-73.971998,5885,4324,1560,1784,2424,1410,242,361,4223,92,1634,3429,2012,1
E,Metropolitan Museum of Art,40.7791865,-73.9635348,14617,9716,4900,5109,6809,2467,216,883,8353,51,2857,8245,2012,1
C,Grants Tomb,40.8134045,-73.9630671,1898,1248,649,255,390,790,443,80,606,82,439,1123,2012,1
B,Gramercy Park Hotel,40.738524,-73.985742,12800,8487,4313,1370,2762,5881,2753,645,8684,236,4339,7736,2012,1
A,Central Park,40.7711329,-73.9741874,1041571,756830,284740,257483,329008,351025,99731,56682,657811,16287,283839,608033,2012,1
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,114,85,29,14,24,52,22,5,3,108,13,62,2012,1
C,Grand Army Plaza,40.764591,-73.9736523,34015,24646,9368,11229,13857,7501,1289,2231,25609,402,9212,19739,2012,1
B,Four Seasons Hotel,40.762347,-73.971312,31376,25356,6020,12923,8905,7073,2407,1275,22266,309,9770,18614,2012,1
B,The Plaza,40.764464,-73.974489,12070,8632,3437,3858,4629,2881,670,757,8567,215,3181,7066,2012,1
C,Washington Square Arch,40.7314658,-73.9970956,34094,23508,10586,7045,8145,13943,4876,1430,19681,839,10500,19590,2012,1
B,The Surrey Hotel,40.774287,-73.96397,21618,16249,5368,4921,7573,7489,1590,1074,15083,265,5302,12825,2012,1
C,Statue of Liberty,40.6892494,-74.0445004,17560,12100,5459,5927,4631,4124,2760,1264,4359,595,3402,9863,2012,1
C,Columbus Circle Fountain,40.767885,-73.982622,32950,23633,9316,8021,10606,11825,2318,1888,22678,450,10068,19472,2012,1
B,The Peninsula Hotel,40.761719,-73.975259,14843,11648,3195,5759,4686,3345,968,769,10440,264,4788,9117,2012,1
D,Orchard Beach,40.8629619,-73.7926456,2,1,1,1,0,1,0,0,1,0,0,2,2012,1
D,Long Beach,40.5884373,-73.657908,26,12,14,0,11,5,5,5,3,23,38,14,2012,1
A,Coney Island,40.5749261,-73.9859414,558,379,179,73,101,223,153,40,52,471,81,330,2012,1
A,Prospect Park,40.6602037,-73.9689558,31620,19818,11802,1862,2945,11527,14796,1614,3176,5410,6931,18781,2012,1
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,17393,14346,3047,7091,4801,4529,833,677,5805,413,6030,11069,2012,1
D,Fort Tilden Beach,40.564254,-73.883913,13,9,4,0,2,11,0,0,0,9,1,8,2012,1
F,Sunshine Cinema,40.723024,-73.989961,13049,6937,6112,696,2030,6075,4191,596,8119,131,4523,7292,2012,1
E,Broadway and Shubert Alley,40.7578253,-73.9871766,17949,11675,6274,3320,5404,7169,1946,1132,12123,491,3906,9611,2012,1
F,Broadway Theater,40.763417,-73.983394,13282,9424,3858,3309,3177,4275,2476,692,8710,512,3386,7462,2012,1
E,Empire State Building,40.7484405,-73.9856644,34425,23840,10585,8277,11122,10502,4423,2318,24401,377,8564,19187,2012,1
F,AMC Lowes Lincoln Square,40.774866,-73.981646,18808,12382,6426,3164,6614,7579,1365,1561,13188,181,5680,11374,2012,1
D,Coney Island Beach,40.5749261,-73.9859414,558,379,179,73,101,223,153,40,52,471,81,330,2012,1
A,Bryant Park,40.7535965,-73.9832326,51419,41455,9964,22076,14011,11202,3615,2328,34889,1087,17978,29997,2012,1
E,Rockefeller Center,40.7587402,-73.9786736,28161,21018,7143,11201,11038,5075,636,1849,20156,344,7971,16484,2012,1
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,114,85,29,14,24,52,22,5,3,108,13,62,2012,1
A,State of liberty National Monument,40.6892494,-74.0445004,17560,12100,5459,5927,4631,4124,2760,1264,4359,595,3402,9863,2012,1
E,Times Square,40.759011,-73.9844722,29770,20665,9105,5747,9063,10789,3992,1660,19135,1916,7615,16836,2012,1
C,Literary Walk,40.7723522,-73.9715901,5,3,2,0,1,2,1,0,3,0,0,4,2012,10
D,Orchard Beach,40.8629619,-73.7926456,5,0,5,0,5,0,0,0,0,5,0,1,2012,10
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1797,1339,457,626,731,393,45,19,1318,14,455,1013,2012,10
D,Long Beach,40.5884373,-73.657908,42,28,14,4,16,12,10,0,1,38,12,22,2012,10
A,Bryant Park,40.7535965,-73.9832326,56262,45994,10268,24132,15271,12345,3854,1432,37211,1164,23095,32504,2012,10
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,144,98,46,13,26,63,41,4,5,132,18,80,2012,10
C,107th Infantry Memorial,40.769249,-73.9694586,1974,1485,488,586,733,561,80,27,1518,26,619,1193,2012,10
C,911 Memorial,40.7115405,-74.0132725,59393,43267,16126,20771,15039,13604,9371,1724,18611,2490,17485,33929,2012,10
A,Central Park,40.7711329,-73.9741874,1062056,780017,282038,264129,326069,363288,103555,28072,657451,20758,351940,620397,2012,10
B,The Plaza,40.764464,-73.974489,12627,9436,3191,3999,4475,3308,794,383,8779,368,4112,7400,2012,10
A,State of liberty National Monument,40.6892494,-74.0445004,21735,14358,7377,8222,5347,4748,3283,645,5063,759,4763,12012,2012,10
C,Grants Tomb,40.8134045,-73.9630671,1717,1115,602,256,350,658,438,35,534,47,488,1036,2012,10
E,Broadway and Shubert Alley,40.7578253,-73.9871766,16691,11838,4853,2937,4320,6938,2322,549,10761,704,4330,8920,2012,10
C,Grand Army Plaza,40.764591,-73.9736523,32481,24111,8370,11461,11669,7646,1527,737,24119,567,10804,19008,2012,10
E,Empire State Building,40.7484405,-73.9856644,36375,24581,11794,9462,10072,11467,5184,972,25590,408,10555,20270,2012,10
C,Washington Square Arch,40.7314658,-73.9970956,44234,30382,13852,9995,10876,16816,6439,1213,25356,913,15912,25565,2012,10
D,Coney Island Beach,40.5749261,-73.9859414,505,332,173,76,119,165,135,6,13,472,52,298,2012,10
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,144,98,46,13,26,63,41,4,5,132,18,80,2012,10
C,Columbus Circle Fountain,40.767885,-73.982622,36416,26301,10115,9112,10890,13285,2853,957,24257,579,13400,21292,2012,10
B,Mandarin Oriental,40.768971,-73.983044,17967,13293,4674,4061,4275,7159,2356,465,11125,721,7043,10652,2012,10
B,The Greenwich Hotel,40.719846,-74.009893,24330,17795,6535,6827,4772,10247,2315,677,11436,362,9722,14503,2012,10
B,Trump SoHo Hotel,40.725469,-74.005333,8703,6162,2541,1711,2232,3042,1638,233,4513,370,3117,5166,2012,10
B,The Mark Hotel,40.775274,-73.963405,15336,11672,3663,3570,4720,5743,1246,391,10683,145,4836,9411,2012,10
A,Coney Island,40.5749261,-73.9859414,505,332,173,76,119,165,135,6,13,472,52,298,2012,10
A,Battery Park,40.7032775,-74.0170279,21735,14358,7377,8222,5347,4748,3283,646,5063,759,4763,12012,2012,10
D,Fort Tilden Beach,40.564254,-73.883913,20,5,15,0,7,6,7,0,1,11,1,10,2012,10
B,The Pierre Hotel,40.765247,-73.971998,7013,5169,1844,2163,2507,2071,245,151,5059,105,2402,4120,2012,10
B,Gramercy Park Hotel,40.738524,-73.985742,12175,8344,3831,1786,2332,5212,2807,318,8255,245,4954,7534,2012,10
E,Museum of National History,40.7813241,-73.9739882,12886,8704,4182,4345,5301,2737,490,444,7841,103,2926,6939,2012,10
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,24561,18407,6154,7524,5697,8308,2910,664,7676,1593,9355,15339,2012,10
B,Four Seasons Hotel,40.762347,-73.971312,31135,25025,6110,13050,8278,7112,2560,930,21704,368,11196,18287,2012,10
A,Prospect Park,40.6602037,-73.9689558,30509,19484,11025,2795,3040,10304,13856,726,3156,5855,8636,17959,2012,10
A,Riverside Park,40.8012339,-73.9723096,326003,237612,88391,56979,84088,133972,49486,8528,157570,6276,106089,196169,2012,10
B,The Surrey Hotel,40.774287,-73.96397,21382,16470,4912,5371,7068,7226,1644,499,14591,258,6318,12675,2012,10
F,Sunshine Cinema,40.723024,-73.989961,12311,6733,5578,982,1631,5256,4383,260,7096,161,4963,6822,2012,10
E,Metropolitan Museum of Art,40.7791865,-73.9635348,13167,9108,4059,4975,5654,2307,219,277,7185,51,2958,7449,2012,10
C,Statue of Liberty,40.6892494,-74.0445004,21735,14358,7377,8222,5347,4748,3283,646,5063,759,4763,12012,2012,10
F,Broadway Theater,40.763417,-73.983394,11668,8492,3176,2810,2485,4523,1764,282,7317,564,3642,6702,2012,10
B,The Peninsula Hotel,40.761719,-73.975259,15677,12421,3256,6556,3882,3865,1194,347,10708,383,5820,9373,2012,10
F,AMC Lowes Lincoln Square,40.774866,-73.981646,14751,10229,4522,2710,4680,6174,1101,489,10139,174,5590,9056,2012,10
E,Rockefeller Center,40.7587402,-73.9786736,25992,20184,5808,12831,7916,4092,839,690,18444,346,9698,15440,2012,10
E,Times Square,40.759011,-73.9844722,27480,20108,7372,7210,6931,9475,3663,767,17081,2329,7942,15602,2012,10
C,Literary Walk,40.7723522,-73.9715901,3,2,0,3,0,0,0,0,0,0,0,1,2012,11
D,Orchard Beach,40.8629619,-73.7926456,2,2,0,2,0,0,0,0,0,2,0,1,2012,11
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1744,1335,409,536,798,353,54,40,1276,24,452,945,2012,11
D,Long Beach,40.5884373,-73.657908,45,35,10,5,18,9,13,6,2,43,35,27,2012,11
A,Bryant Park,40.7535965,-73.9832326,52980,42340,10640,22524,14584,11080,4212,1798,35351,1105,20992,30690,2012,11
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,106,69,36,21,23,30,27,1,3,92,12,54,2012,11
C,107th Infantry Memorial,40.769249,-73.9694586,2359,1771,588,765,840,653,95,45,1885,25,755,1352,2012,11
C,911 Memorial,40.7115405,-74.0132725,39197,30456,8741,17833,10295,7294,3452,1118,9778,1310,11464,21940,2012,11
A,Central Park,40.7711329,-73.9741874,1063258,780844,282414,267139,326313,356284,108803,33064,675388,19603,349911,617519,2012,11
B,The Plaza,40.764464,-73.974489,12978,9506,3472,4060,4730,3314,811,377,9304,334,4263,7500,2012,11
A,State of liberty National Monument,40.6892494,-74.0445004,15861,10924,4937,5125,4333,3951,2337,400,3969,429,3550,8921,2012,11
C,Grants Tomb,40.8134045,-73.9630671,1631,1143,487,232,351,611,428,50,572,47,439,973,2012,11
E,Broadway and Shubert Alley,40.7578253,-73.9871766,15737,10591,5146,2994,4649,5947,2012,399,10622,648,4435,8631,2012,11
C,Grand Army Plaza,40.764591,-73.9736523,35154,25508,9646,12374,12845,7981,1743,1055,26394,525,11742,20458,2012,11
E,Empire State Building,40.7484405,-73.9856644,35620,25161,10459,9486,10420,11199,4315,1021,24798,477,10859,20148,2012,11
C,Washington Square Arch,40.7314658,-73.9970956,39250,27215,12035,7735,9972,15542,5878,1290,22603,852,13867,22398,2012,11
D,Coney Island Beach,40.5749261,-73.9859414,408,260,148,67,86,132,115,14,14,365,38,239,2012,11
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,106,69,36,21,23,30,27,1,3,92,12,54,2012,11
C,Columbus Circle Fountain,40.767885,-73.982622,35677,25149,10528,8681,11090,12551,3105,1187,24281,505,13191,21016,2012,11
B,Mandarin Oriental,40.768971,-73.983044,17705,12906,4798,3674,4334,7276,2318,572,11111,620,6593,10392,2012,11
B,The Greenwich Hotel,40.719846,-74.009893,22952,16784,6168,6643,4485,9615,2070,761,9989,354,9043,13656,2012,11
