B,Trump SoHo Hotel,40.725469,-74.005333,7081,4687,2394,1080,1872,2888,1202,395,3907,391,3062,4150,2015,1
E,Rockefeller Center,40.7587402,-73.9786736,27436,18938,8498,10499,11736,4145,753,1761,20556,257,11891,16065,2015,1
C,Washington Square Arch,40.7314658,-73.9970956,24587,16259,8328,5551,6502,9445,3030,1255,14736,629,11739,14439,2015,1
B,The Mark Hotel,40.775274,-73.963405,15150,10891,4258,4042,5409,4743,864,717,11415,133,6612,9153,2015,1
E,Times Square,40.759011,-73.9844722,23552,14953,8599,4705,7478,7827,3322,1093,15540,1833,8573,13235,2015,1
C,Columbus Circle Fountain,40.767885,-73.982622,27537,18580,8957,6946,9116,9379,1905,1621,19700,359,12985,16361,2015,1
A,Central Park,40.7711329,-73.9741874,886682,623445,263236,216421,285965,298792,81386,50131,586600,15391,390781,523652,2015,1
E,Broadway and Shubert Alley,40.7578253,-73.9871766,16960,10275,6685,2630,5076,7573,1612,1142,11978,526,5741,9428,2015,1
B,The Pierre Hotel,40.765247,-73.971998,4668,3419,1248,1280,1830,1277,238,313,3439,109,2061,2792,2015,1
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,134,84,50,20,24,31,51,8,4,118,21,87,2015,1
B,Gramercy Park Hotel,40.738524,-73.985742,12860,8393,4467,1362,2554,5822,3083,715,9046,276,6487,7448,2015,1
E,Empire State Building,40.7484405,-73.9856644,28865,19282,9583,7183,9708,8643,3196,2599,21332,246,11065,16125,2015,1
D,Coney Island Beach,40.5749261,-73.9859414,452,298,154,49,112,153,124,51,5,424,50,250,2015,1
B,Four Seasons Hotel,40.762347,-73.971312,22385,17639,4746,9369,6200,4662,1994,1045,16308,295,10856,13226,2015,1
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,134,84,50,20,24,31,51,8,4,118,21,87,2015,1
B,The Surrey Hotel,40.774287,-73.96397,18859,13898,4961,4770,6761,6208,1052,888,13994,213,7983,11211,2015,1
A,Battery Park,40.7032775,-74.0170279,15380,10633,4746,5051,4251,3531,2435,1374,4215,407,4679,8776,2015,1
C,Statue of Liberty,40.6892494,-74.0445004,15380,10633,4746,5051,4251,3531,2435,1374,4215,407,4679,8776,2015,1
D,Fort Tilden Beach,40.564254,-73.883913,13,6,7,3,0,2,8,0,0,13,3,8,2015,1
B,The Plaza,40.764464,-73.974489,12214,8306,3908,3686,4408,3222,851,811,8846,214,5029,6965,2015,1
B,The Peninsula Hotel,40.761719,-73.975259,12162,8926,3236,4706,3996,2532,780,696,9011,203,5765,7239,2015,1
A,Bryant Park,40.7535965,-73.9832326,39873,31913,7960,17601,11329,8062,2528,1807,27639,784,20843,23628,2015,1
E,Museum of National History,40.7813241,-73.9739882,15008,8428,6580,5019,7742,1908,329,1294,8926,72,4531,8024,2015,1
E,Metropolitan Museum of Art,40.7791865,-73.9635348,15390,8913,6477,5109,7600,2405,257,716,8796,47,4952,8665,2015,1
A,Riverside Park,40.8012339,-73.9723096,295294,209348,85946,47983,80750,123426,41923,17523,153683,6709,124768,174464,2015,1
