E,Rockefeller Center,40.7587402,-73.9786736,25743,19514,6229,11062,9086,4506,813,786,18242,345,7803,15411,2011,9
E,Times Square,40.759011,-73.9844722,26720,19337,7383,6040,7320,8873,4263,815,16159,2173,6276,14851,2011,9
C,Literary Walk,40.7723522,-73.9715901,22,20,2,6,4,12,0,0,20,0,1,8,2011,9
B,The Plaza,40.764464,-73.974489,11850,8711,3139,3678,4013,3212,898,348,8134,273,3221,6885,2011,9
D,Orchard Beach,40.8629619,-73.7926456,6,0,6,0,1,5,0,0,0,1,1,2,2011,9
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1316,1069,247,415,556,322,23,16,929,19,318,755,2011,9
D,Long Beach,40.5884373,-73.657908,41,32,9,9,13,8,11,8,9,31,17,24,2011,9
C,107th Infantry Memorial,40.769249,-73.9694586,2179,1779,399,732,754,605,85,28,1735,21,606,1313,2011,9
A,Prospect Park,40.6602037,-73.9689558,29946,19256,10690,2233,3261,9855,14095,1122,3333,5220,6588,17910,2011,9
D,Jones Beach,40.6298139,-73.5030099,5,0,5,0,5,0,0,0,5,0,0,1,2011,9
C,911 Memorial,40.7115405,-74.0132725,57072,42048,15024,19545,12666,14339,9977,1478,18580,2192,14310,32849,2011,9
A,Battery Park,40.7032775,-74.0170279,21716,14590,7126,7622,5987,4684,3285,781,5014,715,3747,11952,2011,9
E,Broadway and Shubert Alley,40.7578253,-73.9871766,16023,11226,4797,2751,3950,7050,2167,678,10170,633,3593,8729,2011,9
C,Grants Tomb,40.8134045,-73.9630671,2228,1471,757,322,468,856,569,62,783,87,473,1282,2011,9
C,Grand Army Plaza,40.764591,-73.9736523,29192,21789,7403,9532,10571,7271,1664,961,21402,445,8220,17175,2011,9
E,Empire State Building,40.7484405,-73.9856644,35712,23895,11817,8546,9379,12247,5398,1248,25171,362,8151,19544,2011,9
D,Coney Island Beach,40.5749261,-73.9859414,663,405,258,103,195,227,130,34,21,592,60,364,2011,9
C,Washington Square Arch,40.7314658,-73.9970956,40327,28037,12290,8549,10242,15454,5986,1053,24035,789,12097,23501,2011,9
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,128,97,31,19,25,46,31,2,9,112,15,73,2011,9
C,Columbus Circle Fountain,40.767885,-73.982622,33488,24245,9242,8358,9954,12196,2771,951,22367,510,10075,19738,2011,9
B,Mandarin Oriental,40.768971,-73.983044,15043,11059,3984,3489,3740,5571,2132,352,9343,475,4827,9232,2011,9
A,Riverside Park,40.8012339,-73.9723096,320373,235245,85128,50324,81741,132727,54215,7878,153728,6314,82834,191079,2011,9
B,The Greenwich Hotel,40.719846,-74.009893,30510,23219,7291,9367,5734,12634,2532,556,13652,414,10521,18410,2011,9
A,Central Park,40.7711329,-73.9741874,996422,748803,247619,239408,295068,347277,109703,23108,617254,18568,273906,588052,2011,9
B,Trump SoHo Hotel,40.725469,-74.005333,9256,6543,2713,1625,2292,3403,1892,304,4899,447,2590,5326,2011,9
B,The Mark Hotel,40.775274,-73.963405,14026,10740,3286,3430,4379,4943,1227,251,9670,126,3653,8580,2011,9
A,Bryant Park,40.7535965,-73.9832326,50861,39573,11288,20754,13962,11439,4385,923,33844,1086,17879,30169,2011,9
D,Fort Tilden Beach,40.564254,-73.883913,22,7,15,6,7,7,2,1,2,14,4,14,2011,9
B,The Pierre Hotel,40.765247,-73.971998,5647,4233,1413,1724,1969,1644,282,143,3962,110,1657,3347,2011,9
B,Gramercy Park Hotel,40.738524,-73.985742,14528,10270,4258,1780,2823,6593,3291,278,9811,295,4802,8490,2011,9
B,Four Seasons Hotel,40.762347,-73.971312,27316,21323,5993,10153,7106,6465,3523,544,18512,420,8727,16640,2011,9
B,The Surrey Hotel,40.774287,-73.96397,19330,14820,4509,4782,6145,6820,1528,344,13071,204,4882,11711,2011,9
C,Statue of Liberty,40.6892494,-74.0445004,21716,14590,7126,7622,5987,4684,3285,781,5014,715,3747,11952,2011,9
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,17239,14885,2354,8280,4180,3770,886,293,5412,453,5835,11012,2011,9
A,State of liberty National Monument,40.6892494,-74.0445004,21716,14590,7126,7622,5987,4684,3285,781,5014,715,3747,11952,2011,9
E,Museum of National History,40.7813241,-73.9739882,12475,8770,3704,4063,5786,2222,393,544,7289,94,2179,6654,2011,9
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,128,97,31,19,25,46,31,2,9,112,15,73,2011,9
F,Sunshine Cinema,40.723024,-73.989961,10809,6362,4447,549,1656,4920,3623,276,5996,216,3192,5947,2011,9
B,The Peninsula Hotel,40.761719,-73.975259,13355,10402,2953,5257,3878,3027,1085,277,9216,284,4264,8197,2011,9
E,Metropolitan Museum of Art,40.7791865,-73.9635348,12390,9260,3130,4424,5440,2282,237,319,6570,44,2073,6859,2011,9
F,Broadway Theater,40.763417,-73.983394,12777,9233,3544,2604,2657,5041,2418,307,8073,592,3250,7345,2011,9
A,Coney Island,40.5749261,-73.9859414,663,405,258,103,195,227,130,34,21,592,60,364,2011,9
F,AMC Lowes Lincoln Square,40.774866,-73.981646,15244,10490,4754,2660,4522,6754,1210,469,10721,185,4782,9300,2011,9
