B,Mandarin Oriental,40.768971,-73.983044,15446,10934,4511,3299,3789,6140,2108,605,9885,423,4822,9049,2011,12
A,Battery Park,40.7032775,-74.0170279,22687,15755,6931,8297,6146,4749,3376,1301,4980,658,3561,12125,2011,12
C,Literary Walk,40.7723522,-73.9715901,17,15,2,8,3,5,0,0,12,1,4,10,2011,12
B,The Greenwich Hotel,40.719846,-74.009893,30972,22792,8180,8509,6050,13400,2865,821,14288,416,10150,18089,2011,12
A,Riverside Park,40.8012339,-73.9723096,344657,241604,103053,49866,86288,146937,60087,13808,169786,6381,85567,200724,2011,12
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1528,1136,391,480,703,310,33,21,1151,11,289,844,2011,12
B,Trump SoHo Hotel,40.725469,-74.005333,9644,6729,2915,1448,2225,3741,2197,508,4868,467,2412,5311,2011,12
C,107th Infantry Memorial,40.769249,-73.9694586,2231,1621,610,582,907,619,119,98,1720,34,511,1269,2011,12
B,The Mark Hotel,40.775274,-73.963405,15633,11599,4033,3423,5277,5612,1267,515,11287,136,3889,9421,2011,12
E,Museum of National History,40.7813241,-73.9739882,18337,13106,5230,6943,8281,2579,528,962,10787,99,2693,9018,2011,12
C,911 Memorial,40.7115405,-74.0132725,64212,45576,18636,22515,16944,14010,10277,2716,19590,2074,13874,35420,2011,12
B,The Pierre Hotel,40.765247,-73.971998,7490,5169,2321,1977,3265,1958,272,419,5532,114,1907,4227,2011,12
E,Metropolitan Museum of Art,40.7791865,-73.9635348,15290,10614,4676,5734,6564,2707,274,547,8271,59,2455,8286,2011,12
C,Grants Tomb,40.8134045,-73.9630671,2129,1368,761,291,473,815,535,113,759,74,436,1198,2011,12
B,Gramercy Park Hotel,40.738524,-73.985742,14466,9906,4560,1627,2858,7064,2877,625,9852,239,4576,8296,2011,12
A,Central Park,40.7711329,-73.9741874,1097539,781919,315619,260743,353917,358968,119622,43772,696600,18419,279692,625664,2011,12
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,115,78,37,13,15,46,40,3,6,98,14,69,2011,12
C,Grand Army Plaza,40.764591,-73.9736523,39672,27389,12283,13305,15363,9126,1720,1824,30059,500,9945,22291,2011,12
B,Four Seasons Hotel,40.762347,-73.971312,32078,24794,7284,12310,9118,7534,3022,881,22452,442,9539,18847,2011,12
B,The Plaza,40.764464,-73.974489,15545,10708,4836,4743,6108,3798,864,779,11273,334,3820,8683,2011,12
C,Washington Square Arch,40.7314658,-73.9970956,35902,24882,11020,6670,9388,13800,5923,1163,21051,743,10772,20325,2011,12
B,The Surrey Hotel,40.774287,-73.96397,22139,16729,5410,4782,7214,8338,1740,833,15442,251,5210,12880,2011,12
C,Statue of Liberty,40.6892494,-74.0445004,22687,15755,6931,8297,6146,4749,3376,1301,4980,658,3561,12125,2011,12
C,Columbus Circle Fountain,40.767885,-73.982622,35173,24406,10767,8214,11732,12241,2757,1343,24241,454,10126,20264,2011,12
B,The Peninsula Hotel,40.761719,-73.975259,14836,10984,3852,5376,4184,4199,969,528,10805,277,4488,8867,2011,12
D,Long Beach,40.5884373,-73.657908,32,26,6,9,4,9,10,0,0,32,7,17,2011,12
A,Coney Island,40.5749261,-73.9859414,595,377,218,78,106,214,180,45,44,498,66,319,2011,12
A,Prospect Park,40.6602037,-73.9689558,32546,21180,11366,2162,2887,10659,16327,1114,3279,5963,6645,18779,2011,12
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,16452,13668,2784,7132,4461,3736,1002,518,5545,355,5495,10239,2011,12
D,Jones Beach,40.6298139,-73.5030099,3,3,0,0,0,0,3,0,1,2,9,2,2011,12
D,Fort Tilden Beach,40.564254,-73.883913,6,3,3,0,1,4,1,0,1,5,1,5,2011,12
F,Sunshine Cinema,40.723024,-73.989961,12721,6836,5885,721,2171,5486,4274,495,7719,161,3739,6839,2011,12
E,Broadway and Shubert Alley,40.7578253,-73.9871766,16426,11428,4998,3123,4773,6057,2344,982,10740,666,3538,8753,2011,12
F,Broadway Theater,40.763417,-73.983394,12535,8934,3601,2480,3354,4224,2416,661,8207,540,2990,6895,2011,12
E,Empire State Building,40.7484405,-73.9856644,38104,26076,12028,10190,11812,11157,4824,2376,27006,359,8380,20252,2011,12
F,AMC Lowes Lincoln Square,40.774866,-73.981646,19811,12632,7179,3509,7202,7575,1468,1400,14137,151,5947,11845,2011,12
D,Coney Island Beach,40.5749261,-73.9859414,595,377,218,78,106,214,180,45,44,498,66,319,2011,12
A,Bryant Park,40.7535965,-73.9832326,54517,41597,12920,21013,15957,13193,4008,1831,35866,995,17903,31187,2011,12
E,Rockefeller Center,40.7587402,-73.9786736,29347,21416,7931,13756,8129,5634,1550,1421,21276,376,7138,16174,2011,12
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,115,78,37,13,15,46,40,3,6,98,14,69,2011,12
A,State of liberty National Monument,40.6892494,-74.0445004,22687,15755,6931,8297,6146,4749,3376,1301,4980,658,3561,12125,2011,12
E,Times Square,40.759011,-73.9844722,25116,18644,6472,6651,6567,8391,3315,1239,15805,2125,5709,13765,2011,12
