E,Rockefeller Center,40.7587402,-73.9786736,27406,20639,6767,12754,8258,5095,972,2210,19531,349,7943,16005,2011,11
E,Times Square,40.759011,-73.9844722,28319,21399,6920,6811,6905,10473,3922,2417,17613,2003,7202,15845,2011,11
D,Orchard Beach,40.8629619,-73.7926456,1,1,0,1,0,0,0,0,0,0,1,1,2011,11
C,Literary Walk,40.7723522,-73.9715901,6,4,2,3,1,1,0,1,5,0,3,5,2011,11
B,The Plaza,40.764464,-73.974489,13260,9727,3533,4085,4976,3318,798,912,9282,340,3515,7573,2011,11
C,Ricahrd Morris Hunt Memorial,40.7714825,-73.9677474,1360,1074,286,502,569,248,36,150,960,10,274,769,2011,11
D,Long Beach,40.5884373,-73.657908,24,10,14,8,0,12,3,5,2,22,25,12,2011,11
A,Prospect Park,40.6602037,-73.9689558,31568,19760,11808,2246,3205,10884,14698,2934,3109,5875,6773,18554,2011,11
C,107th Infantry Memorial,40.769249,-73.9694586,2282,1727,555,694,833,678,73,298,1834,16,534,1295,2011,11
C,911 Memorial,40.7115405,-74.0132725,59362,43371,15991,21308,15149,13731,8700,5425,18172,2314,13916,33507,2011,11
A,Battery Park,40.7032775,-74.0170279,20193,13254,6938,7531,5147,4249,3007,1965,4300,644,3629,11249,2011,11
C,Grants Tomb,40.8134045,-73.9630671,1948,1346,602,223,358,844,505,217,662,69,435,1123,2011,11
E,Broadway and Shubert Alley,40.7578253,-73.9871766,16824,11784,5040,2731,4909,7124,1889,1349,11147,562,3793,9046,2011,11
C,Grand Army Plaza,40.764591,-73.9736523,34709,25458,9251,12257,12746,7721,1743,3182,25923,538,9360,20087,2011,11
E,Empire State Building,40.7484405,-73.9856644,35143,24164,10979,9072,9798,10912,5168,3627,24705,388,8541,19350,2011,11
C,Washington Square Arch,40.7314658,-73.9970956,38198,26874,11324,7976,9777,14693,5629,2939,22245,1009,11885,22184,2011,11
D,Coney Island Beach,40.5749261,-73.9859414,513,353,160,66,123,157,148,51,29,462,52,297,2011,11
D,Rockaway beach and Boardwalk,40.5863767,-73.8004768,103,72,30,8,22,41,31,10,5,88,18,67,2011,11
C,Columbus Circle Fountain,40.767885,-73.982622,34191,24757,9433,8067,10660,12474,2735,2862,23194,508,10301,20018,2011,11
B,Mandarin Oriental,40.768971,-73.983044,15898,11950,3947,3698,3781,6162,2144,1399,9963,562,5124,9391,2011,11
A,Riverside Park,40.8012339,-73.9723096,338842,250105,88737,53906,86775,141157,55455,34306,162522,6458,87055,200583,2011,11
B,The Greenwich Hotel,40.719846,-74.009893,30859,23218,7641,9876,5809,12548,2461,2575,13848,421,10282,18455,2011,11
A,Central Park,40.7711329,-73.9741874,1057245,786258,270987,260088,326920,356628,108437,98776,667039,18719,284813,614947,2011,11
B,Trump SoHo Hotel,40.725469,-74.005333,9070,6159,2911,1597,2208,2874,2329,762,4725,357,2456,5136,2011,11
B,The Mark Hotel,40.775274,-73.963405,16016,12330,3686,3852,5122,5733,1256,1506,11499,141,4174,9640,2011,11
A,Bryant Park,40.7535965,-73.9832326,52324,42106,10218,22450,14454,10915,3928,4420,34861,1179,18035,30503,2011,11
D,Fort Tilden Beach,40.564254,-73.883913,38,25,13,1,9,14,14,6,0,37,3,20,2011,11
B,The Pierre Hotel,40.765247,-73.971998,7367,5451,1915,2270,2794,1989,274,838,5229,127,1922,4238,2011,11
D,Jacob Riis Park  Beach,40.5650846,-73.8727573,1,1,0,0,1,0,0,0,1,0,0,1,2011,11
B,Gramercy Park Hotel,40.738524,-73.985742,14061,9868,4193,1665,2677,6785,2891,1137,9473,329,4588,8277,2011,11
B,Four Seasons Hotel,40.762347,-73.971312,30723,24494,6229,11937,8353,7333,3006,2617,21421,355,9566,18450,2011,11
B,The Surrey Hotel,40.774287,-73.96397,21483,16647,4836,5186,7014,7491,1717,1801,14929,294,5304,12849,2011,11
C,Statue of Liberty,40.6892494,-74.0445004,20193,13254,6938,7531,5147,4249,3007,1965,4300,644,3629,11249,2011,11
F,Regal Cinemas Battery Park,40.71499216,-74.01525132,16969,14252,2717,8159,4221,3583,869,1425,5131,454,5700,10619,2011,11
A,State of liberty National Monument,40.6892494,-74.0445004,20193,13254,6938,7531,5147,4249,3007,1965,4300,644,3629,11249,2011,11
E,Museum of National History,40.7813241,-73.9739882,14323,10113,4210,4806,6097,2968,442,1176,8566,85,2727,7506,2011,11
A,Rockaway Beach and Boardwalk,40.5863767,-73.8004768,103,72,30,8,22,41,31,10,5,88,18,67,2011,11
F,Sunshine Cinema,40.723024,-73.989961,16635,9289,7346,753,2434,7884,5519,1408,10329,212,5667,9269,2011,11
B,The Peninsula Hotel,40.761719,-73.975259,15141,11792,3349,6014,3948,4071,983,1227,10537,351,4618,9038,2011,11
E,Metropolitan Museum of Art,40.7791865,-73.9635348,13585,9633,3952,4872,5845,2622,231,1210,7354,50,2530,7638,2011,11
F,Broadway Theater,40.763417,-73.983394,12195,8839,3356,2601,3012,4498,2023,1026,7829,585,2964,6863,2011,11
A,Coney Island,40.5749261,-73.9859414,513,353,160,66,123,157,148,51,29,462,52,297,2011,11
F,AMC Lowes Lincoln Square,40.774866,-73.981646,16683,11353,5330,3124,5799,6536,1154,1692,11663,165,5296,10012,2011,11
